id,eventdate,clicks,cpc,spend
12612,11/10/19,119,0,138.66
12613,11/11/19,134,0,154.86
12614,11/12/19,142,0,178.55
12615,11/13/19,132,0,161.66
12616,11/14/19,132,0,166.66
12617,11/15/19,127,0,167.3
12618,11/16/19,132,0,162.17
12619,11/17/19,167,0,199.75
12620,11/18/19,157,0,198.48
12621,11/19/19,156,0,210.2
12622,11/20/19,147,0,174.33
12623,11/21/19,69,0,75.75
12624,11/22/19,67,0,75.97
12625,11/23/19,56,0,58.07
12626,11/24/19,71,0,80.5
12627,11/25/19,93,0,102.5
12628,11/26/19,91,0,83.97
12629,11/27/19,92,0,87.25
12630,11/28/19,207,0,220.23
12631,11/29/19,455,0,560.61
12632,11/30/19,301,0,315.2
12633,10/13/19,155,0,242.42
12634,10/14/19,163,0,263.41
12635,10/15/19,114,0,174.83
12636,10/16/19,75,0,85.3
12637,10/17/19,52,0,66.77
12638,10/18/19,6,0,5.05
12639,10/19/19,27,0,29.66
12640,10/20/19,30,0,34.64
12641,10/21/19,34,0,33.7
12642,10/22/19,28,0,34.39
12643,10/23/19,52,0,56.13
12644,10/24/19,23,0,28.76
12645,10/25/19,66,0,71.34
12646,10/26/19,63,0,71.53
12647,10/27/19,86,0,108.42
12648,10/28/19,68,0,81.93
12649,10/29/19,69,0,81
12650,10/30/19,109,0,137.06
12651,10/31/19,84,0,109.3
12652,11/1/19,132,0,164.65
12653,11/2/19,165,0,204.87
12654,11/3/19,237,0,299.4
12655,11/4/19,112,0,148.22
12656,11/5/19,115,0,161.12
12657,11/6/19,89,0,121.7
12658,11/7/19,116,0,153.77
12659,11/8/19,97,0,119.86
12660,11/9/19,106,0,148.24
12661,11/1/19,130,0,163.64
12662,11/2/19,165,0,204.87
12663,11/3/19,237,0,299.4
12664,11/4/19,112,0,148.22
12665,11/5/19,115,0,161.12
12666,11/6/19,89,0,121.7
12667,11/7/19,116,0,153.77
12668,11/8/19,97,0,119.86
12669,11/9/19,106,0,148.24
12670,11/10/19,119,0,138.66
12671,11/11/19,134,0,154.86
12672,11/12/19,142,0,178.55
12673,11/13/19,132,0,161.66
12674,11/14/19,132,0,166.66
12675,11/15/19,127,0,167.3
12676,11/16/19,132,0,162.17
12677,11/17/19,167,0,199.75
12678,11/18/19,157,0,198.48
12679,11/19/19,156,0,210.2
12680,11/20/19,147,0,174.33
12681,11/21/19,69,0,75.75
12682,11/22/19,67,0,75.97
12683,11/23/19,56,0,58.07
12684,11/24/19,71,0,80.5
12685,11/25/19,93,0,102.5
12686,11/26/19,91,0,83.97
12687,11/27/19,92,0,87.25
12688,11/28/19,207,0,220.23
12689,11/29/19,455,0,560.61
12690,11/30/19,301,0,315.2
12691,12/1/19,301,0,305.17
12692,12/2/19,0,0,0
12693,12/3/19,141,0,171.99
12694,12/4/19,267,0,304.86
12695,12/5/19,245,0,272.78
12696,12/6/19,246,0,282.88
12697,12/7/19,297,0,305.02
12698,12/8/19,328,0,308.38
12699,12/9/19,304,0,294.41
12700,12/10/19,320,0,303.75
12701,12/11/19,423,0,500.31
12702,12/12/19,417,0,505.87
12703,12/13/19,445,0,513.82
12704,12/14/19,489,0,518.32
12705,12/15/19,456,0,524.63
12706,12/16/19,470,0,520.97
12707,12/17/19,483,0,570.2
12708,12/18/19,729,0,847.72
12709,12/19/19,957,0,1160.99
12710,12/20/19,957,0,1153.33
12711,12/21/19,824,0,1028.62
12712,12/22/19,577,0,747.14
12713,12/23/19,344,0,420.77
12714,12/24/19,181,0,211.36
12715,12/25/19,226,0,292.47
12716,12/26/19,293,0,391.4
12717,12/27/19,215,0,273.35
12718,12/28/19,232,0,294.52
12719,12/29/19,54,0,68.15
12720,12/30/19,150,0,206.06
12721,12/31/19,119,0,163.24
12722,10/1/19,119,0,203.11
12723,10/2/19,120,0,206.17
12724,10/3/19,102,0,193.95
12725,10/4/19,104,0,144.45
12726,10/5/19,104,0,129.89
12727,10/6/19,153,0,184.91
12728,10/7/19,125,0,163.2
12729,10/8/19,107,0,138.4
12730,10/9/19,111,0,148.46
12731,10/10/19,150,0,224.07
12732,10/11/19,168,0,248.02
12733,10/12/19,166,0,242.77
12734,10/13/19,157,0,245.7
12735,10/14/19,165,0,265.97
12736,10/15/19,114,0,174.83
12737,10/16/19,75,0,85.3
12738,10/17/19,53,0,68.07
12739,10/18/19,6,0,5.05
12740,10/19/19,27,0,29.66
12741,10/20/19,31,0,35.88
12742,10/21/19,34,0,33.7
12743,10/22/19,28,0,34.39
12744,10/23/19,52,0,56.13
12745,10/24/19,23,0,28.76
12746,10/25/19,66,0,71.34
12747,10/26/19,63,0,71.53
12748,10/27/19,86,0,108.42
12749,10/28/19,68,0,81.93
12750,10/29/19,69,0,81
12751,10/30/19,109,0,137.06
12752,10/31/19,84,0,109.3
12753,12/1/19,301,0,305.17
12754,12/2/19,0,0,0
12755,12/3/19,141,0,171.99
12756,12/4/19,267,0,304.86
12757,12/5/19,245,0,272.78
12758,12/6/19,246,0,282.88
12759,12/7/19,297,0,305.02
12760,12/8/19,328,0,308.38
12761,12/9/19,304,0,294.41
12762,12/10/19,320,0,303.75
12763,12/11/19,423,0,500.31
12764,12/12/19,417,0,505.87
12765,12/13/19,445,0,513.82
12766,12/14/19,489,0,518.32
12767,12/15/19,456,0,524.63
12768,12/16/19,470,0,520.97
12769,12/17/19,483,0,570.2
12770,12/18/19,729,0,847.72
12771,12/19/19,957,0,1160.99
12772,12/20/19,957,0,1153.33
12773,12/21/19,824,0,1028.62
12774,12/22/19,577,0,747.14
12775,12/23/19,344,0,420.77
12776,12/24/19,181,0,211.36
12777,12/25/19,226,0,292.47
12778,12/26/19,293,0,391.4
12779,12/27/19,215,0,273.35
12780,12/28/19,232,0,294.52
12781,12/29/19,54,0,68.15
12782,12/30/19,150,0,206.06
12783,12/31/19,119,0,163.24
12784,12/29/19,54,0,68.15
12785,12/30/19,150,0,206.06
12786,12/31/19,119,0,163.24
12787,1/1/20,177,0,235.07
12788,1/2/20,157,0,183.26
12789,1/3/20,141,0,147.24
12790,1/4/20,95,0,109.91
12791,1/5/20,130,0,136.82
12792,1/6/20,120,0,130.53
12793,1/7/20,117,0,122.6
12794,1/8/20,96,0,99.58
12795,1/9/20,100,0,93.71
12796,1/10/20,82,0,84.57
12797,1/11/20,91,0,86.76
12798,1/12/20,55,0,60.94
12799,1/13/20,52,0,57.99
12800,1/14/20,52,0,59.3
12801,1/15/20,49,0,56.86
12802,1/16/20,48,0,60.64
12803,1/17/20,54,0,59.1
12804,1/18/20,54,0,60.67
12805,11/10/19,119,0,138.66
12806,11/11/19,134,0,154.86
12807,11/12/19,142,0,178.55
12808,11/13/19,132,0,161.66
12809,11/14/19,132,0,166.66
12810,11/15/19,127,0,167.3
12811,11/16/19,134,0,163.29
12812,11/17/19,167,0,199.75
12813,11/18/19,157,0,198.48
12814,11/19/19,156,0,210.2
12815,11/20/19,147,0,174.33
12816,11/21/19,69,0,75.75
12817,11/22/19,67,0,75.97
12818,11/23/19,56,0,58.07
12819,11/24/19,71,0,80.5
12820,11/25/19,93,0,102.5
12821,11/26/19,91,0,83.97
12822,11/27/19,92,0,87.25
12823,11/28/19,207,0,220.23
12824,11/29/19,457,0,561.33
12825,11/30/19,301,0,315.2
12826,12/1/19,301,0,305.17
12827,12/2/19,0,0,0
12828,12/3/19,141,0,171.99
12829,12/4/19,267,0,304.86
12830,12/5/19,246,0,273.91
12831,12/6/19,246,0,282.88
12832,12/7/19,297,0,305.02
12833,12/8/19,328,0,308.38
12834,12/9/19,304,0,294.41
12835,12/10/19,320,0,303.75
12836,12/11/19,423,0,500.31
12837,12/12/19,417,0,505.87
12838,12/13/19,445,0,513.82
12839,12/14/19,490,0,519.03
12840,12/15/19,456,0,524.63
12841,12/16/19,470,0,520.97
12842,12/17/19,483,0,570.2
12843,12/18/19,729,0,847.72
12844,12/19/19,961,0,1163.7
12845,12/20/19,957,0,1153.33
12846,12/21/19,824,0,1028.62
12847,12/22/19,577,0,747.14
12848,12/23/19,344,0,420.77
12849,12/24/19,181,0,211.36
12850,12/25/19,226,0,292.47
12851,12/26/19,294,0,392.03
12852,12/27/19,215,0,273.35
12853,12/28/19,234,0,296.49
12854,10/13/19,155,0,242.42
12855,10/14/19,163,0,263.41
12856,10/15/19,114,0,174.83
12857,10/16/19,75,0,85.3
12858,10/17/19,52,0,66.77
12859,10/18/19,6,0,5.05
12860,10/19/19,27,0,29.66
12861,10/20/19,30,0,34.64
12862,10/21/19,34,0,33.7
12863,10/22/19,28,0,34.39
12864,10/23/19,52,0,56.13
12865,10/24/19,23,0,28.76
12866,10/25/19,66,0,71.34
12867,10/26/19,63,0,71.53
12868,10/27/19,86,0,108.42
12869,10/28/19,68,0,81.93
12870,10/29/19,69,0,81
12871,10/30/19,109,0,137.06
12872,10/31/19,84,0,109.3
12873,11/1/19,132,0,164.65
12874,11/2/19,165,0,204.87
12875,11/3/19,237,0,299.4
12876,11/4/19,112,0,148.22
12877,11/5/19,115,0,161.12
12878,11/6/19,89,0,121.7
12879,11/7/19,116,0,153.77
12880,11/8/19,97,0,119.86
12881,11/9/19,106,0,148.24
12882,10/20/19,84,0,44.91
12883,10/21/19,84,0,52.01
12884,10/22/19,78,0,42.31
12885,10/23/19,77,0,52.71
12886,10/24/19,62,0,43.51
12887,10/25/19,52,0,29.73
12888,10/26/19,54,0,30.1
12889,10/13/19,81,0,42.59
12890,10/14/19,80,0,45.83
12891,10/15/19,78,0,56.19
12892,10/16/19,89,0,44.51
12893,10/17/19,84,0,45.31
12894,10/18/19,66,0,46.1
12895,10/19/19,81,0,38.51
12896,11/1/19,130,0,163.64
12897,11/2/19,165,0,204.87
12898,11/3/19,237,0,299.4
12899,11/4/19,112,0,148.22
12900,11/5/19,115,0,161.12
12901,11/6/19,89,0,121.7
12902,11/7/19,116,0,153.77
12903,11/8/19,97,0,119.86
12904,11/9/19,106,0,148.24
12905,11/10/19,119,0,138.66
12906,11/11/19,134,0,154.86
12907,11/12/19,142,0,178.55
12908,11/13/19,132,0,161.66
12909,11/14/19,132,0,166.66
12910,11/15/19,127,0,167.3
12911,11/16/19,132,0,162.17
12912,11/17/19,167,0,199.75
12913,11/18/19,157,0,198.48
12914,11/19/19,156,0,210.2
12915,11/20/19,147,0,174.33
12916,11/21/19,69,0,75.75
12917,11/22/19,67,0,75.97
12918,11/23/19,56,0,58.07
12919,11/24/19,71,0,80.5
12920,11/25/19,93,0,102.5
12921,11/26/19,91,0,83.97
12922,11/27/19,92,0,87.25
12923,11/28/19,207,0,220.23
12924,11/29/19,455,0,560.61
12925,11/30/19,301,0,315.2
12926,10/13/19,155,0,242.42
12927,10/14/19,163,0,263.41
12928,10/15/19,114,0,174.83
12929,10/16/19,75,0,85.3
12930,10/17/19,52,0,66.77
12931,10/18/19,6,0,5.05
12932,10/19/19,27,0,29.66
12933,10/20/19,30,0,34.64
12934,10/21/19,34,0,33.7
12935,10/22/19,28,0,34.39
12936,10/23/19,52,0,56.13
12937,10/24/19,23,0,28.76
12938,10/25/19,66,0,71.34
12939,10/26/19,63,0,71.53
12940,10/27/19,86,0,108.42
12941,10/28/19,68,0,81.93
12942,10/29/19,69,0,81
12943,10/30/19,109,0,137.06
12944,10/31/19,84,0,109.3
12945,11/1/19,132,0,164.65
12946,11/2/19,165,0,204.87
12947,11/3/19,237,0,299.4
12948,11/4/19,112,0,148.22
12949,11/5/19,115,0,161.12
12950,11/6/19,89,0,121.7
12951,11/7/19,116,0,153.77
12952,11/8/19,97,0,119.86
12953,11/9/19,106,0,148.24
12954,11/1/19,130,0,163.64
12955,11/2/19,165,0,204.87
12956,11/3/19,237,0,299.4
12957,11/4/19,112,0,148.22
12958,11/5/19,115,0,161.12
12959,11/6/19,89,0,121.7
12960,11/7/19,116,0,153.77
12961,11/8/19,97,0,119.86
12962,11/9/19,106,0,148.24
12963,11/10/19,119,0,138.66
12964,11/11/19,134,0,154.86
12965,11/12/19,142,0,178.55
12966,11/13/19,132,0,161.66
12967,11/14/19,132,0,166.66
12968,11/15/19,127,0,167.3
12969,11/16/19,132,0,162.17
12970,11/17/19,167,0,199.75
12971,11/18/19,157,0,198.48
12972,11/19/19,156,0,210.2
12973,11/20/19,147,0,174.33
12974,11/21/19,69,0,75.75
12975,11/22/19,67,0,75.97
12976,11/23/19,56,0,58.07
12977,11/24/19,71,0,80.5
12978,11/25/19,93,0,102.5
12979,11/26/19,91,0,83.97
12980,11/27/19,92,0,87.25
12981,11/28/19,207,0,220.23
12982,11/29/19,455,0,560.61
12983,11/30/19,301,0,315.2
12984,12/1/19,301,0,305.17
12985,12/2/19,0,0,0
12986,12/3/19,141,0,171.99
12987,12/4/19,267,0,304.86
12988,12/5/19,245,0,272.78
12989,12/6/19,246,0,282.88
12990,12/7/19,297,0,305.02
12991,12/8/19,328,0,308.38
12992,12/9/19,304,0,294.41
12993,12/10/19,320,0,303.75
12994,12/11/19,423,0,500.31
12995,12/12/19,417,0,505.87
12996,12/13/19,445,0,513.82
12997,12/14/19,489,0,518.32
12998,12/15/19,456,0,524.63
12999,12/16/19,470,0,520.97
13000,12/17/19,483,0,570.2
13001,12/18/19,729,0,847.72
13002,12/19/19,957,0,1160.99
13003,12/20/19,957,0,1153.33
13004,12/21/19,824,0,1028.62
13005,12/22/19,577,0,747.14
13006,12/23/19,344,0,420.77
13007,12/24/19,181,0,211.36
13008,12/25/19,226,0,292.47
13009,12/26/19,293,0,391.4
13010,12/27/19,215,0,273.35
13011,12/28/19,232,0,294.52
13012,12/29/19,54,0,68.15
13013,12/30/19,150,0,206.06
13014,12/31/19,119,0,163.24
13015,10/1/19,119,0,203.11
13016,10/2/19,120,0,206.17
13017,10/3/19,102,0,193.95
13018,10/4/19,104,0,144.45
13019,10/5/19,104,0,129.89
13020,10/6/19,153,0,184.91
13021,10/7/19,125,0,163.2
13022,10/8/19,107,0,138.4
13023,10/9/19,111,0,148.46
13024,10/10/19,150,0,224.07
13025,10/11/19,168,0,248.02
13026,10/12/19,166,0,242.77
13027,10/13/19,157,0,245.7
13028,10/14/19,165,0,265.97
13029,10/15/19,114,0,174.83
13030,10/16/19,75,0,85.3
13031,10/17/19,53,0,68.07
13032,10/18/19,6,0,5.05
13033,10/19/19,27,0,29.66
13034,10/20/19,31,0,35.88
13035,10/21/19,34,0,33.7
13036,10/22/19,28,0,34.39
13037,10/23/19,52,0,56.13
13038,10/24/19,23,0,28.76
13039,10/25/19,66,0,71.34
13040,10/26/19,63,0,71.53
13041,10/27/19,86,0,108.42
13042,10/28/19,68,0,81.93
13043,10/29/19,69,0,81
13044,10/30/19,109,0,137.06
13045,10/31/19,84,0,109.3
13046,12/1/19,301,0,305.17
13047,12/2/19,0,0,0
13048,12/3/19,141,0,171.99
13049,12/4/19,267,0,304.86
13050,12/5/19,245,0,272.78
13051,12/6/19,246,0,282.88
13052,12/7/19,297,0,305.02
13053,12/8/19,328,0,308.38
13054,12/9/19,304,0,294.41
13055,12/10/19,320,0,303.75
13056,12/11/19,423,0,500.31
13057,12/12/19,417,0,505.87
13058,12/13/19,445,0,513.82
13059,12/14/19,489,0,518.32
13060,12/15/19,456,0,524.63
13061,12/16/19,470,0,520.97
13062,12/17/19,483,0,570.2
13063,12/18/19,729,0,847.72
13064,12/19/19,957,0,1160.99
13065,12/20/19,957,0,1153.33
13066,12/21/19,824,0,1028.62
13067,12/22/19,577,0,747.14
13068,12/23/19,344,0,420.77
13069,12/24/19,181,0,211.36
13070,12/25/19,226,0,292.47
13071,12/26/19,293,0,391.4
13072,12/27/19,215,0,273.35
13073,12/28/19,232,0,294.52
13074,12/29/19,54,0,68.15
13075,12/30/19,150,0,206.06
13076,12/31/19,119,0,163.24
13077,12/29/19,54,0,68.15
13078,12/30/19,150,0,206.06
13079,12/31/19,119,0,163.24
13080,1/1/20,177,0,235.07
13081,1/2/20,157,0,183.26
13082,1/3/20,141,0,147.24
13083,1/4/20,95,0,109.91
13084,1/5/20,130,0,136.82
13085,1/6/20,120,0,130.53
13086,1/7/20,117,0,122.6
13087,1/8/20,96,0,99.58
13088,1/9/20,100,0,93.71
13089,1/10/20,82,0,84.57
13090,1/11/20,91,0,86.76
13091,1/12/20,55,0,60.94
13092,1/13/20,52,0,57.99
13093,1/14/20,52,0,59.3
13094,1/15/20,49,0,56.86
13095,1/16/20,48,0,60.64
13096,1/17/20,54,0,59.1
13097,1/18/20,54,0,60.67
13098,11/10/19,119,0,138.66
13099,11/11/19,134,0,154.86
13100,11/12/19,142,0,178.55
13101,11/13/19,132,0,161.66
13102,11/14/19,132,0,166.66
13103,11/15/19,127,0,167.3
13104,11/16/19,134,0,163.29
13105,11/17/19,167,0,199.75
13106,11/18/19,157,0,198.48
13107,11/19/19,156,0,210.2
13108,11/20/19,147,0,174.33
13109,11/21/19,69,0,75.75
13110,11/22/19,67,0,75.97
13111,11/23/19,56,0,58.07
13112,11/24/19,71,0,80.5
13113,11/25/19,93,0,102.5
13114,11/26/19,91,0,83.97
13115,11/27/19,92,0,87.25
13116,11/28/19,207,0,220.23
13117,11/29/19,457,0,561.33
13118,11/30/19,301,0,315.2
13119,12/1/19,301,0,305.17
13120,12/2/19,0,0,0
13121,12/3/19,141,0,171.99
13122,12/4/19,267,0,304.86
13123,12/5/19,246,0,273.91
13124,12/6/19,246,0,282.88
13125,12/7/19,297,0,305.02
13126,12/8/19,328,0,308.38
13127,12/9/19,304,0,294.41
13128,12/10/19,320,0,303.75
13129,12/11/19,423,0,500.31
13130,12/12/19,417,0,505.87
13131,12/13/19,445,0,513.82
13132,12/14/19,490,0,519.03
13133,12/15/19,456,0,524.63
13134,12/16/19,470,0,520.97
13135,12/17/19,483,0,570.2
13136,12/18/19,729,0,847.72
13137,12/19/19,961,0,1163.7
13138,12/20/19,957,0,1153.33
13139,12/21/19,824,0,1028.62
13140,12/22/19,577,0,747.14
13141,12/23/19,344,0,420.77
13142,12/24/19,181,0,211.36
13143,12/25/19,226,0,292.47
13144,12/26/19,294,0,392.03
13145,12/27/19,215,0,273.35
13146,12/28/19,234,0,296.49
13147,10/13/19,155,0,242.42
13148,10/14/19,163,0,263.41
13149,10/15/19,114,0,174.83
13150,10/16/19,75,0,85.3
13151,10/17/19,52,0,66.77
13152,10/18/19,6,0,5.05
13153,10/19/19,27,0,29.66
13154,10/20/19,30,0,34.64
13155,10/21/19,34,0,33.7
13156,10/22/19,28,0,34.39
13157,10/23/19,52,0,56.13
13158,10/24/19,23,0,28.76
13159,10/25/19,66,0,71.34
13160,10/26/19,63,0,71.53
13161,10/27/19,86,0,108.42
13162,10/28/19,68,0,81.93
13163,10/29/19,69,0,81
13164,10/30/19,109,0,137.06
13165,10/31/19,84,0,109.3
13166,11/1/19,132,0,164.65
13167,11/2/19,165,0,204.87
13168,11/3/19,237,0,299.4
13169,11/4/19,112,0,148.22
13170,11/5/19,115,0,161.12
13171,11/6/19,89,0,121.7
13172,11/7/19,116,0,153.77
13173,11/8/19,97,0,119.86
13174,11/9/19,106,0,148.24
13175,10/20/19,84,0,44.91
13176,10/21/19,84,0,52.01
13177,10/22/19,78,0,42.31
13178,10/23/19,77,0,52.71
13179,10/24/19,62,0,43.51
13180,10/25/19,52,0,29.73
13181,10/26/19,54,0,30.1
13182,10/13/19,81,0,42.59
13183,10/14/19,80,0,45.83
13184,10/15/19,78,0,56.19
13185,10/16/19,89,0,44.51
13186,10/17/19,84,0,45.31
13187,10/18/19,66,0,46.1
13188,10/19/19,81,0,38.51
13189,11/1/19,130,0,163.64
13190,11/2/19,165,0,204.87
13191,11/3/19,237,0,299.4
13192,11/4/19,112,0,148.22
13193,11/5/19,115,0,161.12
13194,11/6/19,89,0,121.7
13195,11/7/19,116,0,153.77
13196,11/8/19,97,0,119.86
13197,11/9/19,106,0,148.24
13198,11/10/19,119,0,138.66
13199,11/11/19,134,0,154.86
13200,11/12/19,142,0,178.55
13201,11/13/19,132,0,161.66
13202,11/14/19,132,0,166.66
13203,11/15/19,127,0,167.3
13204,11/16/19,132,0,162.17
13205,11/17/19,167,0,199.75
13206,11/18/19,157,0,198.48
13207,11/19/19,156,0,210.2
13208,11/20/19,147,0,174.33
13209,11/21/19,69,0,75.75
13210,11/22/19,67,0,75.97
13211,11/23/19,56,0,58.07
13212,11/24/19,71,0,80.5
13213,11/25/19,93,0,102.5
13214,11/26/19,91,0,83.97
13215,11/27/19,92,0,87.25
13216,11/28/19,207,0,220.23
13217,11/29/19,455,0,560.61
13218,11/30/19,301,0,315.2
13219,10/13/19,155,0,242.42
13220,10/14/19,163,0,263.41
13221,10/15/19,114,0,174.83
13222,10/16/19,75,0,85.3
13223,10/17/19,52,0,66.77
13224,10/18/19,6,0,5.05
13225,10/19/19,27,0,29.66
13226,10/20/19,30,0,34.64
13227,10/21/19,34,0,33.7
13228,10/22/19,28,0,34.39
13229,10/23/19,52,0,56.13
13230,10/24/19,23,0,28.76
13231,10/25/19,66,0,71.34
13232,10/26/19,63,0,71.53
13233,10/27/19,86,0,108.42
13234,10/28/19,68,0,81.93
13235,10/29/19,69,0,81
13236,10/30/19,109,0,137.06
13237,10/31/19,84,0,109.3
13238,11/1/19,132,0,164.65
13239,11/2/19,165,0,204.87
13240,11/3/19,237,0,299.4
13241,11/4/19,112,0,148.22
13242,11/5/19,115,0,161.12
13243,11/6/19,89,0,121.7
13244,11/7/19,116,0,153.77
13245,11/8/19,97,0,119.86
13246,11/9/19,106,0,148.24
13247,11/1/19,130,0,163.64
13248,11/2/19,165,0,204.87
13249,11/3/19,237,0,299.4
13250,11/4/19,112,0,148.22
13251,11/5/19,115,0,161.12
13252,11/6/19,89,0,121.7
13253,11/7/19,116,0,153.77
13254,11/8/19,97,0,119.86
13255,11/9/19,106,0,148.24
13256,11/10/19,119,0,138.66
13257,11/11/19,134,0,154.86
13258,11/12/19,142,0,178.55
13259,11/13/19,132,0,161.66
13260,11/14/19,132,0,166.66
13261,11/15/19,127,0,167.3
13262,11/16/19,132,0,162.17
13263,11/17/19,167,0,199.75
13264,11/18/19,157,0,198.48
13265,11/19/19,156,0,210.2
13266,11/20/19,147,0,174.33
13267,11/21/19,69,0,75.75
13268,11/22/19,67,0,75.97
13269,11/23/19,56,0,58.07
13270,11/24/19,71,0,80.5
13271,11/25/19,93,0,102.5
13272,11/26/19,91,0,83.97
13273,11/27/19,92,0,87.25
13274,11/28/19,207,0,220.23
13275,11/29/19,455,0,560.61
13276,11/30/19,301,0,315.2
13277,12/1/19,301,0,305.17
13278,12/2/19,0,0,0
13279,12/3/19,141,0,171.99
13280,12/4/19,267,0,304.86
13281,12/5/19,245,0,272.78
13282,12/6/19,246,0,282.88
13283,12/7/19,297,0,305.02
13284,12/8/19,328,0,308.38
13285,12/9/19,304,0,294.41
13286,12/10/19,320,0,303.75
13287,12/11/19,423,0,500.31
13288,12/12/19,417,0,505.87
13289,12/13/19,445,0,513.82
13290,12/14/19,489,0,518.32
13291,12/15/19,456,0,524.63
13292,12/16/19,470,0,520.97
13293,12/17/19,483,0,570.2
13294,12/18/19,729,0,847.72
13295,12/19/19,957,0,1160.99
13296,12/20/19,957,0,1153.33
13297,12/21/19,824,0,1028.62
13298,12/22/19,577,0,747.14
13299,12/23/19,344,0,420.77
13300,12/24/19,181,0,211.36
13301,12/25/19,226,0,292.47
13302,12/26/19,293,0,391.4
13303,12/27/19,215,0,273.35
13304,12/28/19,232,0,294.52
13305,12/29/19,54,0,68.15
13306,12/30/19,150,0,206.06
13307,12/31/19,119,0,163.24
13308,10/1/19,119,0,203.11
13309,10/2/19,120,0,206.17
13310,10/3/19,102,0,193.95
13311,10/4/19,104,0,144.45
13312,10/5/19,104,0,129.89
13313,10/6/19,153,0,184.91
13314,10/7/19,125,0,163.2
13315,10/8/19,107,0,138.4
13316,10/9/19,111,0,148.46
13317,10/10/19,150,0,224.07
13318,10/11/19,168,0,248.02
13319,10/12/19,166,0,242.77
13320,10/13/19,157,0,245.7
13321,10/14/19,165,0,265.97
13322,10/15/19,114,0,174.83
13323,10/16/19,75,0,85.3
13324,10/17/19,53,0,68.07
13325,10/18/19,6,0,5.05
13326,10/19/19,27,0,29.66
13327,10/20/19,31,0,35.88
13328,10/21/19,34,0,33.7
13329,10/22/19,28,0,34.39
13330,10/23/19,52,0,56.13
13331,10/24/19,23,0,28.76
13332,10/25/19,66,0,71.34
13333,10/26/19,63,0,71.53
13334,10/27/19,86,0,108.42
13335,10/28/19,68,0,81.93
13336,10/29/19,69,0,81
13337,10/30/19,109,0,137.06
13338,10/31/19,84,0,109.3
13339,12/1/19,301,0,305.17
13340,12/2/19,0,0,0
13341,12/3/19,141,0,171.99
13342,12/4/19,267,0,304.86
13343,12/5/19,245,0,272.78
13344,12/6/19,246,0,282.88
13345,12/7/19,297,0,305.02
13346,12/8/19,328,0,308.38
13347,12/9/19,304,0,294.41
13348,12/10/19,320,0,303.75
13349,12/11/19,423,0,500.31
13350,12/12/19,417,0,505.87
13351,12/13/19,445,0,513.82
13352,12/14/19,489,0,518.32
13353,12/15/19,456,0,524.63
13354,12/16/19,470,0,520.97
13355,12/17/19,483,0,570.2
13356,12/18/19,729,0,847.72
13357,12/19/19,957,0,1160.99
13358,12/20/19,957,0,1153.33
13359,12/21/19,824,0,1028.62
13360,12/22/19,577,0,747.14
13361,12/23/19,344,0,420.77
13362,12/24/19,181,0,211.36
13363,12/25/19,226,0,292.47
13364,12/26/19,293,0,391.4
13365,12/27/19,215,0,273.35
13366,12/28/19,232,0,294.52
13367,12/29/19,54,0,68.15
13368,12/30/19,150,0,206.06
13369,12/31/19,119,0,163.24
13370,12/29/19,54,0,68.15
13371,12/30/19,150,0,206.06
13372,12/31/19,119,0,163.24
13373,1/1/20,177,0,235.07
13374,1/2/20,157,0,183.26
13375,1/3/20,141,0,147.24
13376,1/4/20,95,0,109.91
13377,1/5/20,130,0,136.82
13378,1/6/20,120,0,130.53
13379,1/7/20,117,0,122.6
13380,1/8/20,96,0,99.58
13381,1/9/20,100,0,93.71
13382,1/10/20,82,0,84.57
13383,1/11/20,91,0,86.76
13384,1/12/20,55,0,60.94
13385,1/13/20,52,0,57.99
13386,1/14/20,52,0,59.3
13387,1/15/20,49,0,56.86
13388,1/16/20,48,0,60.64
13389,1/17/20,54,0,59.1
13390,1/18/20,54,0,60.67
13391,11/10/19,119,0,138.66
13392,11/11/19,134,0,154.86
13393,11/12/19,142,0,178.55
13394,11/13/19,132,0,161.66
13395,11/14/19,132,0,166.66
13396,11/15/19,127,0,167.3
13397,11/16/19,134,0,163.29
13398,11/17/19,167,0,199.75
13399,11/18/19,157,0,198.48
13400,11/19/19,156,0,210.2
13401,11/20/19,147,0,174.33
13402,11/21/19,69,0,75.75
13403,11/22/19,67,0,75.97
13404,11/23/19,56,0,58.07
13405,11/24/19,71,0,80.5
13406,11/25/19,93,0,102.5
13407,11/26/19,91,0,83.97
13408,11/27/19,92,0,87.25
13409,11/28/19,207,0,220.23
